a,b,alpha,beta
19.61886960130704,3.724104486118466,-13.212334281582125,0.07769698398597776
-28.725847485356667,6.22149338169172,-13.738971494714527,0.08185905561858395
-27.501576354865275,6.413553615407988,-13.031595645385506,0.07637102834314939
-63.09392618315349,7.607605057042602,-13.412711185309531,0.07924580333555506
-5.962317686834302,5.41959117556114,-13.597635126986262,0.08063898455417805
-4.1120730801706555,5.3991771794179515,-13.626796690154247,0.08066667098553117
-10.729759009088951,5.395105709296552,-13.604084902220897,0.08088421490609847
-28.918459242351563,5.863794118883774,-15.087423198884858,0.09177572882290531
-26.4400552217845,5.858836456189533,-14.513676044287374,0.08758438215906526
-5.458396149166735,5.0743533925493605,-15.206193731844952,0.09287600586445029
-71.31028275479993,7.699476902788738,-13.977076385916806,0.08351050916545417
-56.84353361290775,6.856337265405128,-14.213915175397672,0.08533663773389275
-26.234971679441838,5.642480813688738,-13.970412709339438,0.08354434462016376
36.0947644730244,3.1777524890639137,-13.85648920284163,0.08259801223208527
-77.42467228580723,8.577231032806141,-13.824435450894992,0.08256974202367383
18.695235138816038,4.831452993006374,-13.581710869712904,0.08014405089831413
-33.889228932153145,6.634907753742095,-14.705038162880093,0.08925236431437841
-49.21797217593289,6.778461636154049,-14.238126166994798,0.08522027415329239
-53.60888673319781,6.967321035521456,-14.289016252125313,0.08651676588314212
-41.16269786599618,6.471983027552757,-13.726223271938071,0.08211757602847256
-50.50674676876322,7.010819959824285,-13.909343119661846,0.0830812190668023
-52.08519196056882,7.0089894376511435,-13.923968771638021,0.08319611026936985
-71.69802989680763,7.925363704300371,-14.62815597500372,0.08843598722736173
-85.71741815106189,8.311005052493341,-14.096934643409336,0.08438752364630508
13.887993756090928,4.116001688586103,-14.08092496845374,0.08430469229551035
-36.17997620809662,6.517379134703074,-12.902782970621995,0.07503846466447862
-36.65177285278255,6.78599695068337,-14.872507523519136,0.09081376915267139
-1.142947381385302,4.943049657393258,-11.817830926136073,0.06742298738286451
-21.869981178679456,5.7533606192427,-11.849883746969148,0.06743935403638714
-69.9099737946226,7.632820823453926,-12.798737317694503,0.07440205759816056
-55.797779324828305,7.3860689830681645,-13.21146379638918,0.07769494996953187
-36.6903751464644,6.4665803787589935,-12.541314281078352,0.07265529028207181
-32.18473403272829,6.228755752052226,-12.47360254527201,0.07129322683098976
-42.699181711242275,6.696702449898007,-13.242568323245182,0.07796189821498377
-39.51223292441582,6.245133004586398,-13.886543317516269,0.08329724737763458
-50.54056688788627,6.724026493355993,-14.047942710296617,0.08364098913119432
-16.380678297627234,5.578158184204944,-12.857442471006994,0.07483592557493214
-52.09170567598651,6.962956575830152,-12.802143630068581,0.0741224014163117
10.310879735231353,4.622291886899665,-13.418696465614175,0.07915202614345909
-72.89815716903006,8.096881552632164,-14.580235379969707,0.08803956645013238
10.903421811979575,4.6594838023403495,-14.505063510611924,0.08719175704179358
-3.8015483335930407,5.176829049276951,-12.946586715733947,0.07578624025094277
-37.76248929276106,6.67658693652336,-13.419474178183751,0.07918386893401458
-2.6313386264888883,4.799987380772534,-14.439093278595033,0.08709809426495967
-51.469420666368336,6.743684289321681,-13.611377397060695,0.08002710856760459
-6.27277930535026,5.048844796728012,-12.041730452539632,0.06849008733455075
-39.98598214619529,6.8656170482241645,-14.601557358907261,0.0882834327533058
-79.63995094876378,7.835609414535667,-14.074873906665099,0.08425935039499435
-6.367371636110339,4.941502682451801,-13.239268705558034,0.07754566685965933
-49.72698491624231,6.754870914565981,-14.232014983219358,0.08546325305845576
-47.44890308253723,6.607725760233771,-13.121676340515625,0.07689990927869453
-15.002514088979538,5.528131359827785,-13.767305430461342,0.08193182371808852
-32.45780700317348,6.008890461049454,-13.469066098839791,0.07949563360627174
-25.944080922691484,5.908484004509332,-13.963439837334404,0.0832416967638989
-26.28926540190009,6.082009543488542,-13.23710174624993,0.07759753191104093
-31.80591552176064,6.484539556613847,-14.58425878928217,0.08808604757714471
-33.616013324112835,6.365736306498145,-14.841640650637716,0.09038222973664596
-28.798672049710373,6.155735102664321,-14.751627748321374,0.08968521251465786
-33.62230661890019,6.720360347541706,-14.510921272430727,0.08738447003243205
-3.9630311523843664,5.136125178146667,-14.44832152961316,0.0870672668229656
-41.4498791527841,6.776182404540999,-14.179160531278304,0.08515320188051195
-12.30208935901962,5.215229675212929,-12.974804073144048,0.07551302217552076
13.586037905434535,4.125084893526765,-12.67735544963673,0.07329496146780974
3.7457976193734757,4.966543695883142,-14.493026282978827,0.08757462837982638
-23.905083686173235,6.0694380024346914,-13.13171162102574,0.07694330087679131
-62.35529403341716,7.4899296547388055,-12.464449352483012,0.07160840899824815
21.008344614842798,4.261287687781043,-14.341596353253395,0.0859757207487334
0.6489275710986021,4.89111706747697,-13.489935537375969,0.07966955610281713
-37.40216114319719,6.710497045893858,-13.897839156599652,0.08286075925950306
-40.216656790545166,6.799091536067697,-14.349773192031817,0.08634078124798782
-1.5076541666885497,4.934157397577592,-14.045082997776452,0.08404230450228974
-41.58431475463882,7.128841565817133,-13.978993349418323,0.0834679566567277
-24.631838930968676,6.1322957516543255,-14.789565008162626,0.08964662779877848
-24.544374508842978,5.721520269350473,-12.177166922048372,0.06935897330169365
-26.325812878793165,6.002734966586146,-12.444345324381956,0.07155103305432914
0.018386202235354417,4.785614491546181,-13.738038672147557,0.08170730316547294
14.51855785637911,4.3302414648545335,-13.833593080728702,0.08232637350165126
18.76995653019172,4.078983580272538,-13.967914926249092,0.08374589012219817
-8.519161451266344,5.272762067347182,-14.200862483820675,0.08546168167838245
-39.86310301668184,6.623987229084752,-14.072344843827064,0.08443187742883122
1.9022197713130387,4.795497497348182,-14.292629866326388,0.08576954538439975
-12.384250306496195,5.288929041842808,-14.615609505913104,0.08889605772380585
-32.764519011096894,6.695426648152429,-14.475794587721147,0.08706624455479615
-10.241647796606573,5.094481778672815,-13.906874863321091,0.08285245986466179
-11.322176213129143,5.338518832650949,-13.765213452050327,0.08173759281356288
-42.934747401113135,7.121699532569228,-12.965355245363225,0.07570412977600081
-46.93856221796209,6.887665823782148,-13.995787860283667,0.08352769856192507
-22.026495545879396,5.981230258903337,-14.200874110591718,0.0853274630061874
-24.45259235031369,6.094990618792761,-14.101406623765143,0.08424801643143108
-5.948169094739326,5.381697263994154,-13.986074135308751,0.08359318169636794
-47.92908480747506,7.03754181424686,-13.320348217611835,0.07841941298599991
-39.731221083416706,6.29504793459482,-12.45597635647836,0.07147040496392627
-3.966084305391973,5.150136848875164,-12.762037527484495,0.07374626627292809
-11.83176579129294,5.611745675928033,-13.21637372657602,0.0776404098839851
-13.704965060644037,5.2733178636421085,-14.562753411639845,0.08826987048707521
-19.348205275472996,5.786206336887699,-13.1119837193967,0.07666778468148056
-5.843590749479046,5.423797462076116,-13.419989308613829,0.07916958049230345
3.6126201756257132,5.136650587721318,-13.632297238693663,0.08067348965199424
-7.72182589873931,5.610728706551739,-13.762933642193014,0.08188443614836279
-1.4828633752615863,5.458035775606088,-13.688424462289346,0.0812359508404343
-27.91761531052857,6.381204681230946,-12.64053461129608,0.07301274178833105
-41.55870978607273,6.426036983596578,-14.761613501980557,0.08947085746716073
-51.76543279474068,7.135308204672557,-13.729691266184636,0.08193181542061401
-44.89047599313345,6.841694413573282,-13.706048044043747,0.08111462081381718
-28.69512056805657,6.170947246210084,-14.08376562658547,0.08448337281843925
-32.16228468335227,6.3903006510658935,-14.087324775184554,0.08417655161734346
-49.94501317709814,7.010274340226545,-13.729220155797039,0.08171620140302788
-54.127522998210026,7.218214280046418,-13.51403690373162,0.07978946107115775
-30.69029878921812,6.15775745881853,-13.56210385307164,0.07994591539616047
-48.27156321633807,6.945691037758858,-13.72945858328279,0.08181474489239872
-62.228132938867034,7.301184620729214,-14.187371193338207,0.08540626442919172
-33.78317254991875,6.223707933051764,-12.553572238881792,0.07251704933460125
-20.669539632441737,6.532910219626066,-13.485626610136011,0.07961237276089721
-18.918497892656227,5.544818563059033,-13.605195087231952,0.08043076072461368
-19.47549314931083,5.5158635984690205,-13.597249794774452,0.0804046216532834
-23.26495161016176,5.688136981688863,-13.868179315983262,0.08273392748401714
-30.300838138633097,5.897854271235145,-14.01310145834802,0.08365007851531286
-22.18239851770622,5.752775057291673,-14.526199323742187,0.08764552655448954
-48.24008263703848,7.067951157724296,-14.920418898876427,0.09063408738764935
-23.76796771113779,5.705544114348694,-14.767229311727286,0.08946811024079522
-46.18019489094672,6.972185754911051,-15.143472988044216,0.09226375224036275
-49.586938432021086,7.0373103170463125,-14.617357232053907,0.08862662475408507
-51.22555041544781,6.9451346007813015,-12.61542442561741,0.07260310115865608
-25.28847887780622,5.885749215489312,-12.952416307704022,0.07569179519144381
-11.869370323345478,5.519673535289056,-12.292262368471633,0.07042049266637151
2.610687829863398,4.78836633431059,-13.101944335941099,0.0768371751700478
11.411358565305811,5.0984827255595775,-14.581808281066207,0.08805077469689836
14.426611348701407,5.12171109355411,-14.613583207035457,0.0883816871296029
-22.39094118352524,6.170622705313274,-13.585259047369524,0.08049179878198394
-33.31889201231699,6.551054516715175,-14.638249331823884,0.08860338727089245
-39.93812206763206,6.567324853757158,-13.976482665647454,0.08343317243385702
-25.57618257119211,6.020616677582062,-13.741866944438877,0.08155014421243696
-4.517925350494894,4.952254138037002,-14.15652632148736,0.08503037791648184
-38.139316475173075,6.303878152442701,-14.157244983974504,0.08479763981200046
-34.211390765099395,6.4385251291568695,-14.322352525828332,0.08623216907325656
-71.89077338625333,7.8039119591139725,-14.274909571528005,0.0857677138920229
-50.59938450136692,7.092441519944771,-15.090102192150743,0.09196439023449177
-57.008626888930834,7.282670482782159,-13.97026231304126,0.08351084928788854
-73.80576615130026,8.025777157635778,-13.864806002406851,0.08267749288965406
14.561375104202291,4.2920832962330415,-14.232618036188404,0.08572004239157201
6.233557886205464,4.845253017829705,-14.047741002644317,0.08364431208078284
-21.98776328543873,5.303448127350238,-12.913972950331868,0.07515729375059046
-33.99796397115322,6.331091045230121,-12.970152040006095,0.07569705248665685
-28.122385495377213,6.053479420420945,-13.198792312636998,0.07743317687950681
-19.70132745953653,5.797967057660391,-14.071482316100395,0.08431785909234037
6.214455293825526,4.851346527333091,-14.48566745651429,0.08755673185751835
-3.347526039688597,4.434232478387705,-13.904295062168929,0.08294703944369058
-6.054164998410956,4.804383732852009,-14.89853726741489,0.09057539767014619
-53.685048112359624,7.315159488393768,-13.57805009288743,0.08054954102363565
-30.120600553664087,5.893611755036118,-13.29415882903568,0.0783191485346495
-71.04980842469232,7.542522858581754,-13.290670461816148,0.07784061150972525
-36.48894458128623,6.021706231415408,-14.313226710051318,0.08630281399356712
-38.79434663956777,6.293665026389962,-14.417398657744094,0.08680847228812429
-24.76014293564419,6.037559165133237,-14.864545303379684,0.0904978681512853
23.819002008915557,3.932710731131948,-13.373520802188136,0.07889317693982147
-72.35985542490376,7.939595047050603,-13.699335549713041,0.0814675970822006
-74.21751630381564,8.043050250082075,-13.655778481047214,0.0809812704193512
-77.10073462070851,7.941994100159992,-13.327360224823844,0.07838003652168678
-25.026783259661645,5.89214039992164,-13.844162865114255,0.08236822157191703
-1.3002039889316648,5.017480818902093,-13.666259588350083,0.08045217162049022
-61.29507650591061,7.319424652859036,-14.890811217055717,0.09005838022772603
-47.332376990931245,6.763127115286174,-14.545944245593946,0.08727926318723926
-55.87932213671648,7.114957062611633,-13.668360155221217,0.08045490392838757
-25.216707524504905,5.7590661088088115,-14.620130389453461,0.08866531504334335
-31.14663397206475,6.073759257924647,-14.619343297135758,0.08823118190155312
21.155611366149845,3.5417649068135155,-14.622176154628441,0.0883650877728889
1.535397659311299,4.6176054924008385,-14.366839193741031,0.08661415691940137
-9.940992206486966,5.197653550632674,-13.381197517482388,0.07896661005909378
-12.498996789424359,5.57483009249001,-13.691146816415605,0.08118980705364028
15.226380242893399,4.267318482466563,-13.199505028343438,0.07743115222857258
3.821496644177316,4.613632312102086,-13.632805654139203,0.08080259612070187
-29.73191448574044,6.293439983065592,-13.088762248811504,0.0765103826807412
15.261866667911935,4.279364825510336,-13.584200299131222,0.08040741876657266
-27.66924149615114,6.107376892854557,-13.694836081616396,0.08122028499060965
-17.762987920376897,5.869866758537608,-14.1632021598238,0.08504995089974257
-25.00340080649939,5.885782635337193,-13.679260724962198,0.08099975404584948
-24.366122319872343,5.999150051278897,-13.135309241433097,0.0766988814306512
-25.458406142280527,5.939407428093409,-12.969755024683645,0.07591983968630565
-39.91585256180758,6.5698776695772505,-13.967138486332722,0.08365507136499044
-63.51199417553642,7.533504560086997,-13.57550933176707,0.08079728075506844
-48.40858876786839,7.095152581566814,-14.112484518085445,0.08496523766064043
-13.61388348232695,5.417555434058139,-13.385835752434794,0.07906014835346761
-54.16773975717282,7.331128266858857,-14.001706645523218,0.08387365240322679
-23.040275959876613,5.769515107114751,-13.942328221810326,0.08337370421135808
2.6220241535959046,4.719774256901857,-14.199169207996814,0.08499019774241466
-13.20858456777999,5.2057007254513294,-13.334253052437864,0.07838260342910859
-10.573211355513758,5.129918253574611,-12.92023766079145,0.07489998992574953
-13.307888311100527,5.258374821452481,-13.754679161021787,0.08219152510149823
-18.220253378802365,5.79932085741927,-12.70063248868813,0.0733144890385654
-54.64423300639224,7.314182867164123,-13.847031835467268,0.08248274359993553
-23.516459486013815,6.077143242627786,-14.107975644127652,0.08454306093189495
-14.75706255915138,5.308633734981551,-13.657402502607049,0.08083621137381428
-72.92817099818414,7.741556629194234,-13.847289768988555,0.08252502843856983
-69.52002321791784,7.638538207989002,-13.914642623603672,0.0830751090615501
-39.4961267277301,6.739809702198155,-13.233707697905535,0.07776186436705128
-57.754589028112996,7.558849688600651,-13.45991072031565,0.07951876246877232
-55.364605547319286,7.22719112647164,-13.19804518961368,0.077413798386293
-47.291845879076824,6.962413854418974,-14.40860583073321,0.08677122420124617
-34.7295609639441,6.442105055047891,-14.070101474815745,0.08411399193892549
-34.05678815488832,6.281903806155886,-13.950271046861719,0.08345088663594234
-31.905918238872545,6.227329065326596,-13.265708026650804,0.07790078361671873
-52.45141876253737,7.073353028109427,-13.774785488257361,0.08194588628041717
-0.8432529346003439,4.926881455988381,-14.027959474117747,0.08373518039733659
35.776605499799615,3.4261722412488234,-14.75495472891597,0.08976750678152721
-75.59869995086511,8.03509582920689,-14.42118276672114,0.08715240927703317
-3.1762400916661613,5.022016280681815,-12.799685408999078,0.07445542686018665
-34.27969460924117,6.085150149097855,-14.468752421497014,0.08714706980988121
-4.066136325241004,5.477741434901,-13.474128257006091,0.07963018091560269
-37.207153851999436,6.134795239007376,-14.942219580071802,0.09099859240057745
-25.55534221722761,6.268558559841879,-12.650605708103168,0.07302505347463843
-20.09150652892667,5.912416603735279,-12.827181638090977,0.07420869611102913
-6.043614768579521,5.630766394542567,-13.354212275586827,0.07879303521136831
-43.67016477827146,7.3100748908548265,-13.26162664207304,0.0781185453623845
-41.55713270446363,6.865026567826412,-14.610839536000611,0.08818453979765944
-58.26712192030654,7.661185672889338,-14.164513494478097,0.08504702109946187
10.648026914072243,5.0249243388691305,-14.296358827282814,0.08562414381464503
-23.885363128564137,6.792694809459346,-13.046404385263838,0.07653186968037201
8.779030539258663,5.252178492365493,-12.547541336411022,0.07269921390740564
-1.025765158165391,5.5124623067951095,-12.569395294359905,0.07275553728787522
7.050431301971358,5.199132885083947,-14.79739735350852,0.08973020243395978
-1.6272368902202206,5.272622780516124,-14.382428280780479,0.08642471817947082
-16.70878681762576,5.819670367949638,-13.477414427619493,0.07974183360323986
-29.0731886635636,6.196059971888237,-13.376057317776514,0.07861466142553163
-42.84028427749015,7.094862885678683,-14.49719491879823,0.08766823878215756
-42.765315490683,6.6294895713500175,-13.939136662860319,0.08287510142569637
-3.6994025723886828,5.2603396989324676,-13.907235519450586,0.08302487557481121
-3.3187876599317,4.965791132133476,-13.962573333379847,0.0834050297195767
-43.17074119321905,6.36406271240328,-13.979499040012557,0.08377202865167235
-70.90573913388707,8.30267587832407,-12.185239342387069,0.06973702110669552
26.9264937141483,4.307866925338799,-12.895703841765611,0.07515995963335022
15.875106335282906,4.655549275843482,-12.910650140039747,0.07540506881367112
-17.987179594482587,6.573022393318715,-13.672848756459686,0.08128081817058115
-4.859236216474685,5.652193280778415,-13.771844392257846,0.08163433921884213
-26.13796071842445,6.880485807870337,-13.637558689822688,0.08100360243588879
-58.56832610612446,8.11957970585006,-13.967582598154637,0.08344301589627008
-3.8230209691144403,4.349428170816496,-13.114377082220699,0.07677604610217317
-24.389310544503118,6.356052158316046,-13.008737076972189,0.07586705939302182
-12.443038532562085,5.540476096364445,-12.63132931917436,0.0730242060364039
-40.2640846284298,6.640732041350781,-12.23894734113379,0.06993777236832525
-43.577502456109976,6.7393753139146,-13.227068170816134,0.07725528868722524
-58.597229999403226,7.195520851088758,-13.941036688216377,0.08314237690543326
1.780317167282229,4.928741359147774,-12.878347635352792,0.07503792295426374
-27.893261730231096,6.039818524369305,-15.135729578087448,0.09236905259533419
-7.366007276931982,5.278907800389463,-13.301854136073029,0.07836590829826806
36.69651735000793,3.5552845470645815,-13.609436169269248,0.0807175645454675
2.2318136173620373,4.459174304686164,-12.522343603777237,0.07256796741048852
34.46387900527098,3.5469285058013598,-13.2446551261039,0.07837775703275812
-96.94910251795906,8.718584137974942,-13.421832124201705,0.0795427500704489
0.011645830159181584,4.805404781758445,-13.826025413194898,0.08259984540313646
-47.24348105182147,7.4440637850355635,-14.201287528004848,0.08500944391540519
-10.307487388559986,6.04204396126817,-12.833187377161837,0.07484213362120858
-33.97634967986381,6.511541177256955,-14.350321807591223,0.08580630422881762
-63.20201876052337,7.524166280125167,-13.629926036372602,0.08076913342281515
-46.003523311788314,6.997873201430282,-13.82642100663117,0.08229102071311171
-26.343925313663934,5.764862474907148,-14.10211373336291,0.08439339502171332
-21.398651501470205,6.070913678269231,-14.133903903051015,0.08457773524049106
5.7107829592204675,4.96698133838651,-14.434781135073425,0.08689395042266669
39.949466192650256,3.667062744367071,-13.284916369384439,0.07808933756768033
2.833673475589472,5.122394971052989,-13.298260849015893,0.07817797833520539
-38.8852620649029,6.509641940237697,-13.605145690318961,0.08058222672311804
-22.3333724105467,5.880081821653695,-13.695288943802804,0.08125530405436049
-19.046031396825605,6.076793337736126,-14.059326937620865,0.08414358096513126
-16.44897097872471,5.744458615540588,-13.831346074137183,0.08213522422273346
-29.37917011592937,6.067229172226064,-14.618667734894172,0.08844211938056355
-64.88633434019047,8.06682852619584,-13.784863580337436,0.08195875043198673
-53.6388850256853,7.656720866810085,-13.965386902725008,0.08348008830893452
-37.406839783137634,7.3905609325944805,-12.939898414951214,0.07551814892216539
-35.59020873497546,6.074961069851005,-14.447045503370484,0.0870169917713396
-29.458046097878345,6.068608892456246,-14.326341229709346,0.08594940074061065
-27.91461229928341,6.08385727389641,-14.27480382669951,0.08553230939616524
-34.27940526325382,6.356922540119328,-13.857369466208235,0.08250302883653769
-24.757717180341857,6.10107106116723,-14.561098908175722,0.08797338973216592
-66.73387781566802,7.487867571945738,-13.237107539250838,0.07802266784994961
-27.187672973430185,6.195812463639857,-14.11451008097336,0.08482032166129055
-27.71143274047966,5.779324445042953,-13.275985192212447,0.07819733177102278
-52.58917037377609,7.13914839042237,-12.735429112416984,0.07403234715928132
-6.745231678214841,4.95804182762728,-11.416719255640022,0.06384975329275698
-11.858878937719112,5.222100111411795,-13.027163129459392,0.07593375241807411
-39.61035109469559,7.127189074537227,-14.257738850645634,0.08577707126767128
12.877213214634796,4.628568629723514,-14.680508372414073,0.08905442452405196
-61.02836336769368,7.982846884520157,-13.776684976114513,0.08174862967100135
-0.39101092371170043,5.62875226001091,-14.00687483110124,0.08353699728537171
4.846982139351295,5.193088879173211,-14.431403232368064,0.08712033038429348
-68.99864649661365,7.572015489072122,-13.090482696291708,0.07665882454623825
-35.09948146444973,6.061728959651738,-13.063470450842374,0.07629546124417175
15.194240179892775,4.285161094247967,-12.345425802547503,0.07083355161155046
-31.717968973482364,6.282819066688298,-14.658291559296476,0.08831482129923514
-5.872084613369194,5.118657115270879,-13.189653040374965,0.077635208477956
-15.584890514888645,5.660154681907478,-14.566670006096539,0.08805053149070108
-4.102444381263737,5.181705903533788,-14.828209784416396,0.09002198373554482
-10.761472090872235,5.933980270756321,-13.228626688894131,0.0777410741606533
1.0842131081666382,5.422590113359093,-14.681640100378663,0.0890579053756651
-72.26119001329826,7.832959433781892,-12.17563642806414,0.06936673653539394
-6.482193766642882,5.234878602333202,-12.691774697835266,0.0732115459787829
-65.29855974026135,7.606684053188657,-13.295677335232948,0.07830715119620975
-15.506601793873381,5.519272308255517,-13.159627187472248,0.07695887665429788
-13.478798932096701,5.359766963435957,-12.326051217521712,0.07073254423018675
20.588352166445517,4.030863993403813,-13.688033823097058,0.08100050308708594
-90.35196080163543,8.47566994826502,-13.562173950871975,0.0800219459528551
-48.92176123151307,6.656593129205053,-13.901639925591576,0.08279347370800298
4.231140190666992,4.72693906434649,-13.60339992670035,0.08075888221127898
-26.70247164745633,6.279969022542263,-13.660567471654273,0.08082525491230895
-48.1898270359682,7.098046085465248,-13.537599395062259,0.08028031590989194
-64.61986615494523,7.668134752648657,-13.592235981577058,0.08031682015567204
-71.49305690340701,8.02525453003466,-13.779843606508017,0.08152527266898289
-53.22940007661863,7.192271132139216,-13.728320949808916,0.08147144658620042
11.354998402871525,4.21689833398397,-13.865407509038684,0.08259612137925386
-19.304687176635408,5.901626622429536,-13.900220000250293,0.082662499263525
10.064499875753015,4.238387455303236,-12.447717566493974,0.07137331178752329
-18.623916298786956,5.820092171731462,-12.709606090838756,0.07343659020890395
-72.00243574512834,7.857224231716262,-14.105577560807198,0.08489732260643405
-57.24895741396278,6.954091678824615,-13.121041965011202,0.07650716499998039
-23.704515190520965,5.997368794329391,-13.263093048477819,0.07800071276389799
-59.56020204814848,7.404987438649417,-14.270667378578814,0.08559562651287109
39.185456904925644,3.3248593740762202,-13.342902057913108,0.0785436424383621
40.529831627378464,2.9265419024573838,-12.83366628829642,0.07453631446842861
13.779355058964077,4.228599518511123,-14.795588151661187,0.08992042410927396
-22.075027795652844,5.979526936256296,-13.137677649026696,0.07704048392490605
-15.11457966816356,5.767550424856495,-13.353223013666883,0.07880675382869097
-21.709700977017278,5.850190220322585,-13.206123424579477,0.0773213889063989
-3.8527033562609923,5.14240206672864,-13.989386985996415,0.08342389313184874
-34.1662287542207,6.304082795692076,-14.396712213717691,0.08663696626229299
-40.64642366838538,6.379355661601636,-13.609227174035516,0.08074153743965233
-9.305296030873718,5.167771344187616,-14.164349940645558,0.08490694909995448
4.342665417039418,4.783272875049023,-13.230007801648023,0.07765261855651072
-38.69583335014247,6.601195548167389,-14.014429185512888,0.08378621845441885
-49.822164216954874,7.049526550508854,-14.020535153552391,0.0837501798912165
-48.92973808365015,7.084513067979805,-13.955330418786792,0.08333444937150644
-41.99780042633946,6.726956106494783,-14.136774455404494,0.08458624006265959
-25.59876761818307,5.9144677720673755,-13.563002642317198,0.08019492119596047
-14.487805860518394,5.103838487286175,-13.289701153871016,0.07829402451900133
-31.636304175456292,6.455100107451868,-13.716855991626744,0.08171785442082946
-30.631994503209306,6.040858780690198,-13.35881367188517,0.07838193003864082
-44.021064046051386,6.807744520356701,-12.926994065317595,0.07540367254490694
-28.703007304011223,6.2841994182469865,-14.601164216616807,0.08841216384753911
-35.14711358593473,6.374953687419195,-14.091408982205193,0.08413853048597601
-8.428378479126174,5.232662332979594,-13.65251886069217,0.08085984877107584
-17.363865626360838,5.740724360296442,-13.238583076728938,0.07761930351081538
-20.423012674163253,5.895143253187232,-13.289346152335856,0.07806898311346135
-4.985468178210696,5.208331216007135,-12.44447503094206,0.07147427582861159
-36.94287307612056,6.326613430166218,-12.180465090962684,0.06955800755699174
-16.965431786703487,5.768616496200345,-15.034649563497405,0.091631972688029
-55.02641484020736,7.518619841319562,-14.550918837047162,0.08849549675002281
-62.27477183723961,7.706914769036032,-14.307416753537094,0.08556332488777715
-56.659188363670424,7.3414009435560965,-14.31481807528683,0.08637609478552725
-10.522595325792754,5.129852770637696,-13.249589990003004,0.07813345841731996
-11.135276380369454,5.125321459960266,-14.313941593926039,0.08592338914033544
-63.47991982531348,7.4392313531041045,-14.153385612580106,0.08444158931760117
-62.00913322547595,7.476474158006229,-14.063457726882588,0.08472055276470947
-72.01038463767306,7.942985559596054,-13.929317113393006,0.08350045347452208
-71.67540757899273,8.042124600557708,-13.775162144021726,0.08215174019138792
-15.642353735356819,5.329685627329623,-13.998633194361632,0.08345361836556307
-8.335337476276822,5.730138557206932,-13.486742608454056,0.07948547639444824
20.199894413363523,4.7569091431704305,-15.932337316609857,0.09835978859500913
-56.49794880398837,7.071537743435317,-11.589643025531796,0.06476378172430879
-21.01827042342678,6.0182918227294735,-12.407452833106964,0.07122231745484528
-13.006071552858282,5.256613293000467,-13.539891620282472,0.08012821418941939
17.90566125397913,3.949494894935622,-13.928890719058016,0.08298134761971063
-36.95930537234424,6.721826978470745,-12.876074088528808,0.07472062516110385
-27.432472376332935,6.402132125698245,-14.048545963150561,0.0840427874553143
-24.34042461865648,6.309851972996187,-14.014667825433643,0.08405355477362934
-11.81423300931309,5.724100547734151,-13.832764124455283,0.08261635169074576
-3.5598662673446553,5.171253109150709,-12.343870972988084,0.07104423616159437
-44.631221803535475,7.158038236865818,-14.5213077047746,0.08803835237953682
-56.49183043563245,7.492566870551131,-14.524309850895484,0.08767598995514239
-5.97346060850031,5.026752734151678,-12.802428049807196,0.07475499031584415
-13.70253745874607,5.738496496379471,-12.18585012315967,0.06911429192818272
-40.424092199527486,6.644774051565802,-15.537925292619917,0.09575703565946012
14.474892133526245,4.702375371317802,-13.36065093187897,0.07891014954338582
-28.177459074058838,5.962967461016996,-13.562880709461991,0.08004825495916237
-25.05708788189356,5.834900365051425,-13.640632457168156,0.08088071861106806
37.88763104298955,3.2532471503505525,-13.22202244163303,0.07729688008356703
-9.096772398327754,5.1658474969891,-13.610167059298973,0.08087739656298161
-9.23739483901054,5.1460815020609285,-13.608477039459318,0.08102385190310446
-34.90176580906818,6.407627879924958,-14.654805837474923,0.08832214045017735
-51.22148033080288,7.045098204670379,-13.625214906594772,0.08100769856234226
-45.28124591579189,6.858316628994861,-13.879701255097569,0.08233165010324393
-54.122718987089655,7.140298224380922,-14.028619422468168,0.08401609107842539
-44.89745786589429,6.673091333865839,-14.05724067268914,0.08387132625779918
-20.572359469631852,5.708275669714219,-14.2195531044118,0.08531411505014443
8.899360017171912,4.926708747583295,-13.03899835579973,0.07613751360750322
10.200913531564256,4.973474908314003,-12.458768645818433,0.07174948115378005
-5.000141843506762,5.6573071610515955,-12.408472008493275,0.07090595533643458
8.00036281066784,4.651574751883795,-11.794307467335988,0.06648936638780448
-74.51132130350824,8.325310531642296,-12.664052953979898,0.07305598025492012
-68.12036247791013,7.916158731264195,-12.573651445608066,0.07241634247527308
-16.612088193219694,5.349058328860249,-15.466843088093476,0.09483896384836954
-49.830305116778554,7.179511330502565,-14.286535332832665,0.08609185747058128
-49.74091138715517,7.087577101079383,-14.30459807995637,0.08581694542051364
-42.421900369329514,6.717597843593539,-14.23797012731788,0.08568752697355674
-13.800045684723191,5.763149382895874,-12.502366733708921,0.07180352707692202
-11.397162509354672,5.382260981244004,-12.833270837617146,0.07475007773015113
38.25792779576662,3.979275534731435,-12.703851316680298,0.07372692554341412
-63.69430378796449,7.568187977382765,-15.141734017002568,0.09223035381757293
-32.872025956742704,6.1615302001531145,-16.18173487472616,0.10062311277879574
-43.685654755224824,6.5434161330937295,-12.746631688013343,0.0738166557773927
-52.652167404411394,7.338885019756483,-13.688466734376366,0.08114078942934295
-66.58991517139924,7.798065428940541,-13.570180375484462,0.08025597952898804
7.486064589810223,4.3943074068351216,-14.17272142875723,0.08447131578866512
