date,capability_index
2022-06-19,0.21539647490970645
2022-06-26,0.21744617132793606
2022-07-03,0.2185024286601903
2022-07-10,0.21964031389031408
2022-07-17,0.22074171253310465
2022-07-24,0.22192910867126123
2022-07-31,0.2241868727529225
2022-08-07,0.22545066007319986
2022-08-14,0.22667515473237776
2022-08-21,0.22799561692812503
2022-08-28,0.22927485280661733
2022-09-04,0.23191731711622715
2022-09-11,0.23328172304292688
2022-09-18,0.2347522397666685
2022-09-25,0.23617726982067752
2022-10-02,0.2376325536337361
2022-10-09,0.24063464548895508
2022-10-16,0.24218149338769288
2022-10-23,0.2438443523238499
2022-10-30,0.24545276048416842
2022-11-06,0.24718034879496234
2022-11-13,0.2504504688184055
2022-11-20,0.25226463849169883
2022-11-27,0.2540109224146298
2022-12-04,0.25587900850874434
